"","cas_nakupu","produkt","cena"
"3458",2015-03-17,"Mleko",55
"3459",2015-03-17,"Chleb",40
"3460",2015-03-17,"Chleb",40
"3461",2015-03-17,"Mleko",55
"3462",2015-03-17,"Mleko",55
"3463",2015-03-17,"Chleb",40
"3464",2015-03-17,"Mleko",55
"3465",2015-03-17,"Chleb",40
"3466",2015-03-17,"Chleb",40
"3467",2015-03-17,"Mleko",55
"3468",2015-03-17,"Chleb",40
"3469",2015-03-17,"Mleko",55
"3470",2015-03-17,"Chleb",40
"3471",2015-03-17,"Chleb",40
"3472",2015-03-17,"Chleb",40
"3473",2015-03-17,"Chleb",40
"3474",2015-03-17,"Chleb",40
"3475",2015-03-17,"Chleb",40
"3476",2015-03-17,"Mleko",55
"3477",2015-03-17,"Chleb",40
"3478",2015-03-17,"Triko",250
"3479",2015-03-17,"Svetr",620
"3480",2015-03-17,"Mobil",6300
"3481",2015-03-17,"Mleko",55
"3482",2015-03-17,"Mleko",55
"3483",2015-03-17,"Mleko",55
"3484",2015-03-17,"Mleko",55
"3485",2015-03-17,"Laptop",14500
"3486",2015-03-17,"Chleb",40
"3487",2015-03-17,"Svetr",620
"3488",2015-03-17,"Chleb",40
"3489",2015-03-17,"Chleb",40
"3490",2015-03-17,"Chleb",40
"3491",2015-03-17,"Mleko",55
"3492",2015-03-17,"Triko",250
"3493",2015-03-17,"Chleb",40
"3494",2015-03-17,"Chleb",40
"3495",2015-03-17,"Mleko",55
"3496",2015-03-18,"Chleb",40
"3497",2015-03-18,"Mleko",55
"3498",2015-03-18,"Mleko",55
"3499",2015-03-18,"Chleb",40
"3500",2015-03-18,"Chleb",40
"3501",2015-03-18,"Chleb",40
"3502",2015-03-18,"Chleb",40
"3503",2015-03-18,"Chleb",40
"3504",2015-03-18,"Triko",250
"3505",2015-03-18,"Mobil",6300
"3506",2015-03-18,"Chleb",40
"3507",2015-03-18,"Chleb",40
"3508",2015-03-18,"Mleko",55
"3509",2015-03-18,"Mleko",55
"3510",2015-03-18,"Chleb",40
"3511",2015-03-18,"Svetr",620
"3512",2015-03-18,"Chleb",40
"3513",2015-03-18,"Chleb",40
"3514",2015-03-18,"Mleko",55
"3515",2015-03-18,"Chleb",40
"3516",2015-03-18,"Chleb",40
"3517",2015-03-18,"Mleko",55
"3518",2015-03-18,"Mleko",55
"3519",2015-03-18,"Mleko",55
"3520",2015-03-18,"Mleko",55
"3521",2015-03-18,"Mleko",55
"3522",2015-03-18,"Chleb",40
"3523",2015-03-18,"Chleb",40
"3524",2015-03-18,"Triko",250
"3525",2015-03-18,"Chleb",40
"3526",2015-03-18,"Mleko",55
"3527",2015-03-18,"Svetr",620
"3528",2015-03-18,"Chleb",40
"3529",2015-03-18,"Mleko",55
"3530",2015-03-18,"Chleb",40
"3531",2015-03-18,"Chleb",40
"3532",2015-03-18,"Chleb",40
"3533",2015-03-18,"Chleb",40
"3534",2015-03-18,"Chleb",40
"3535",2015-03-18,"Mobil",6300
"3536",2015-03-18,"Chleb",40
"3537",2015-03-18,"Mleko",55
"3538",2015-03-18,"Chleb",40
"3539",2015-03-18,"Svetr",620
"3540",2015-03-18,"Triko",250
"3541",2015-03-18,"Chleb",40
"3542",2015-03-18,"Chleb",40
"3543",2015-03-18,"Mleko",55
"3544",2015-03-18,"Mleko",55
"3545",2015-03-18,"Triko",250
"3546",2015-03-19,"Tablet",9200
"3547",2015-03-19,"Mleko",55
"3548",2015-03-19,"Triko",250
"3549",2015-03-19,"Chleb",40
"3550",2015-03-19,"Chleb",40
"3551",2015-03-19,"Tablet",9200
"3552",2015-03-19,"Mleko",55
"3553",2015-03-19,"Mleko",55
"3554",2015-03-19,"Chleb",40
"3555",2015-03-19,"Chleb",40
"3556",2015-03-19,"Mleko",55
"3557",2015-03-19,"Chleb",40
"3558",2015-03-19,"Mleko",55
"3559",2015-03-19,"Triko",250
"3560",2015-03-19,"Svetr",620
"3561",2015-03-19,"Chleb",40
"3562",2015-03-19,"Chleb",40
"3563",2015-03-19,"Chleb",40
"3564",2015-03-19,"Mleko",55
"3565",2015-03-19,"Mleko",55
"3566",2015-03-19,"Triko",250
"3567",2015-03-19,"Mleko",55
"3568",2015-03-19,"Chleb",40
"3569",2015-03-19,"Chleb",40
"3570",2015-03-19,"Chleb",40
"3571",2015-03-19,"Mleko",55
"3572",2015-03-19,"Chleb",40
"3573",2015-03-19,"Mleko",55
"3574",2015-03-19,"Chleb",40
"3575",2015-03-19,"Chleb",40
"3576",2015-03-19,"Chleb",40
"3577",2015-03-19,"Triko",250
"3578",2015-03-19,"Chleb",40
"3579",2015-03-19,"Mleko",55
"3580",2015-03-19,"Triko",250
"3581",2015-03-19,"Chleb",40
"3582",2015-03-19,"Chleb",40
"3583",2015-03-19,"Chleb",40
"3584",2015-03-19,"Svetr",620
"3585",2015-03-19,"Chleb",40
"3586",2015-03-19,"Chleb",40
"3587",2015-03-19,"Chleb",40
"3588",2015-03-19,"Mleko",55
"3589",2015-03-19,"Mleko",55
"3590",2015-03-19,"Mleko",55
"3591",2015-03-19,"Chleb",40
"3592",2015-03-20,"Chleb",40
"3593",2015-03-20,"Chleb",40
"3594",2015-03-20,"Svetr",620
"3595",2015-03-20,"Chleb",40
"3596",2015-03-20,"Mleko",55
"3597",2015-03-20,"Svetr",620
"3598",2015-03-20,"Chleb",40
"3599",2015-03-20,"Triko",250
"3600",2015-03-20,"Mleko",55
"3601",2015-03-20,"Chleb",40
"3602",2015-03-20,"Chleb",40
"3603",2015-03-20,"Mobil",6300
"3604",2015-03-20,"Mleko",55
"3605",2015-03-20,"Triko",250
"3606",2015-03-20,"Chleb",40
"3607",2015-03-20,"Chleb",40
"3608",2015-03-20,"Chleb",40
"3609",2015-03-20,"Chleb",40
"3610",2015-03-20,"Svetr",620
"3611",2015-03-20,"Chleb",40
"3612",2015-03-20,"Chleb",40
"3613",2015-03-20,"Chleb",40
"3614",2015-03-20,"Chleb",40
"3615",2015-03-20,"Chleb",40
"3616",2015-03-20,"Chleb",40
"3617",2015-03-20,"Mleko",55
"3618",2015-03-20,"Chleb",40
"3619",2015-03-20,"Mleko",55
"3620",2015-03-20,"Chleb",40
"3621",2015-03-20,"Mleko",55
"3622",2015-03-20,"Mleko",55
"3623",2015-03-20,"Triko",250
"3624",2015-03-20,"Chleb",40
"3625",2015-03-20,"Chleb",40
"3626",2015-03-20,"Mleko",55
"3627",2015-03-20,"Mleko",55
"3628",2015-03-20,"Chleb",40
"3629",2015-03-20,"Chleb",40
"3630",2015-03-20,"Chleb",40
"3631",2015-03-20,"Chleb",40
"3632",2015-03-20,"Mleko",55
"3633",2015-03-20,"Chleb",40
"3634",2015-03-20,"Mleko",55
"3635",2015-03-20,"Triko",250
"3636",2015-03-20,"Chleb",40
"3637",2015-03-20,"Chleb",40
"3638",2015-03-20,"Chleb",40
"3639",2015-03-20,"Mleko",55
"3640",2015-03-20,"Mleko",55
"3641",2015-03-20,"Chleb",40
"3642",2015-03-20,"Chleb",40
"3643",2015-03-20,"Chleb",40
"3644",2015-03-20,"Mleko",55
"3645",2015-03-20,"Chleb",40
"3646",2015-03-20,"Mleko",55
"3647",2015-03-20,"Mleko",55
"3648",2015-03-20,"Chleb",40
"3649",2015-03-20,"Mleko",55
"3650",2015-03-20,"Chleb",40
"3651",2015-03-21,"Chleb",40
"3652",2015-03-21,"Chleb",40
"3653",2015-03-21,"Mleko",55
"3654",2015-03-21,"Chleb",40
"3655",2015-03-21,"Chleb",40
"3656",2015-03-21,"Chleb",40
"3657",2015-03-21,"Mleko",55
"3658",2015-03-21,"Mleko",55
"3659",2015-03-21,"Triko",250
"3660",2015-03-21,"Mleko",55
"3661",2015-03-21,"Mleko",55
"3662",2015-03-21,"Chleb",40
"3663",2015-03-21,"Mleko",55
"3664",2015-03-21,"Mleko",55
"3665",2015-03-21,"Mleko",55
"3666",2015-03-21,"Svetr",620
"3667",2015-03-21,"Mleko",55
"3668",2015-03-21,"Chleb",40
"3669",2015-03-21,"Chleb",40
"3670",2015-03-21,"Mleko",55
"3671",2015-03-21,"Triko",250
"3672",2015-03-21,"Chleb",40
"3673",2015-03-21,"Chleb",40
"3674",2015-03-21,"Mleko",55
"3675",2015-03-21,"Chleb",40
"3676",2015-03-21,"Chleb",40
"3677",2015-03-21,"Chleb",40
"3678",2015-03-21,"Chleb",40
"3679",2015-03-21,"Chleb",40
"3680",2015-03-21,"Chleb",40
"3681",2015-03-21,"Mleko",55
"3682",2015-03-21,"Chleb",40
"3683",2015-03-21,"Chleb",40
"3684",2015-03-21,"Chleb",40
"3685",2015-03-21,"Chleb",40
"3686",2015-03-21,"Mleko",55
"3687",2015-03-22,"Chleb",40
"3688",2015-03-22,"Chleb",40
"3689",2015-03-22,"Svetr",620
"3690",2015-03-22,"Chleb",40
"3691",2015-03-22,"Chleb",40
"3692",2015-03-22,"Chleb",40
"3693",2015-03-22,"Chleb",40
"3694",2015-03-22,"Chleb",40
"3695",2015-03-22,"Mleko",55
"3696",2015-03-22,"Mleko",55
"3697",2015-03-22,"Chleb",40
"3698",2015-03-22,"Mleko",55
"3699",2015-03-22,"Chleb",40
"3700",2015-03-22,"Mleko",55
"3701",2015-03-22,"Mleko",55
"3702",2015-03-22,"Triko",250
"3703",2015-03-22,"Chleb",40
"3704",2015-03-22,"Chleb",40
"3705",2015-03-22,"Mleko",55
"3706",2015-03-22,"Mleko",55
"3707",2015-03-22,"Mleko",55
"3708",2015-03-22,"Chleb",40
"3709",2015-03-22,"Chleb",40
"3710",2015-03-22,"Mleko",55
"3711",2015-03-22,"Mleko",55
"3712",2015-03-22,"Svetr",620
"3713",2015-03-22,"Mleko",55
"3714",2015-03-22,"Mleko",55
"3715",2015-03-22,"Chleb",40
"3716",2015-03-22,"Mleko",55
"3717",2015-03-22,"Chleb",40
"3718",2015-03-22,"Chleb",40
"3719",2015-03-22,"Mleko",55
"3720",2015-03-22,"Svetr",620
"3721",2015-03-22,"Mleko",55
"3722",2015-03-22,"Mobil",6300
"3723",2015-03-22,"Mleko",55
"3724",2015-03-22,"Chleb",40
"3725",2015-03-22,"Mleko",55
"3726",2015-03-22,"Chleb",40
"3727",2015-03-22,"Chleb",40
"3728",2015-03-22,"Mleko",55
"3729",2015-03-22,"Mleko",55
"3730",2015-03-22,"Mleko",55
"3731",2015-03-22,"Mleko",55
"3732",2015-03-22,"Mleko",55
"3733",2015-03-22,"Mleko",55
"3734",2015-03-22,"Chleb",40
"3735",2015-03-22,"Chleb",40
"3736",2015-03-22,"Mleko",55
"3737",2015-03-23,"Mleko",55
"3738",2015-03-23,"Mleko",55
"3739",2015-03-23,"Chleb",40
"3740",2015-03-23,"Mleko",55
"3741",2015-03-23,"Chleb",40
"3742",2015-03-23,"Chleb",40
"3743",2015-03-23,"Chleb",40
"3744",2015-03-23,"Chleb",40
"3745",2015-03-23,"Chleb",40
"3746",2015-03-23,"Mleko",55
"3747",2015-03-23,"Chleb",40
"3748",2015-03-23,"Mleko",55
"3749",2015-03-23,"Chleb",40
"3750",2015-03-23,"Mleko",55
"3751",2015-03-23,"Mleko",55
"3752",2015-03-23,"Chleb",40
"3753",2015-03-23,"Chleb",40
"3754",2015-03-23,"Chleb",40
"3755",2015-03-23,"Mleko",55
"3756",2015-03-23,"Mleko",55
"3757",2015-03-23,"Chleb",40
"3758",2015-03-23,"Mleko",55
"3759",2015-03-23,"Mleko",55
"3760",2015-03-23,"Mleko",55
"3761",2015-03-23,"Chleb",40
"3762",2015-03-23,"Chleb",40
"3763",2015-03-23,"Triko",250
"3764",2015-03-23,"Mleko",55
"3765",2015-03-23,"Chleb",40
"3766",2015-03-23,"Mleko",55
"3767",2015-03-23,"Chleb",40
"3768",2015-03-23,"Chleb",40
"3769",2015-03-23,"Chleb",40
"3770",2015-03-24,"Chleb",40
"3771",2015-03-24,"Mleko",55
"3772",2015-03-24,"Chleb",40
"3773",2015-03-24,"Mleko",55
"3774",2015-03-24,"Mleko",55
"3775",2015-03-24,"Laptop",14500
"3776",2015-03-24,"Mleko",55
"3777",2015-03-24,"Mleko",55
"3778",2015-03-24,"Mleko",55
"3779",2015-03-24,"Mleko",55
"3780",2015-03-24,"Mleko",55
"3781",2015-03-24,"Triko",250
"3782",2015-03-24,"Mleko",55
"3783",2015-03-24,"Mleko",55
"3784",2015-03-24,"Mleko",55
"3785",2015-03-24,"Chleb",40
"3786",2015-03-24,"Chleb",40
"3787",2015-03-24,"Mleko",55
"3788",2015-03-24,"Chleb",40
"3789",2015-03-24,"Chleb",40
"3790",2015-03-24,"Triko",250
"3791",2015-03-24,"Triko",250
"3792",2015-03-24,"Chleb",40
"3793",2015-03-24,"Chleb",40
"3794",2015-03-24,"Mobil",6300
"3795",2015-03-24,"Svetr",620
"3796",2015-03-24,"Chleb",40
"3797",2015-03-24,"Mleko",55
"3798",2015-03-24,"Chleb",40
"3799",2015-03-24,"Chleb",40
"3800",2015-03-24,"Chleb",40
"3801",2015-03-24,"Chleb",40
"3802",2015-03-24,"Chleb",40
"3803",2015-03-24,"Mleko",55
"3804",2015-03-24,"Chleb",40
"3805",2015-03-24,"Triko",250
"3806",2015-03-24,"Chleb",40
"3807",2015-03-24,"Chleb",40
"3808",2015-03-24,"Mleko",55
"3809",2015-03-25,"Chleb",40
"3810",2015-03-25,"Chleb",40
"3811",2015-03-25,"Chleb",40
"3812",2015-03-25,"Chleb",40
"3813",2015-03-25,"Mleko",55
"3814",2015-03-25,"Chleb",40
"3815",2015-03-25,"Mleko",55
"3816",2015-03-25,"Mleko",55
"3817",2015-03-25,"Chleb",40
"3818",2015-03-25,"Chleb",40
"3819",2015-03-25,"Chleb",40
"3820",2015-03-25,"Chleb",40
"3821",2015-03-25,"Mleko",55
"3822",2015-03-25,"Mleko",55
"3823",2015-03-25,"Chleb",40
"3824",2015-03-25,"Chleb",40
"3825",2015-03-25,"Triko",250
"3826",2015-03-25,"Mleko",55
"3827",2015-03-25,"Svetr",620
"3828",2015-03-25,"Mleko",55
"3829",2015-03-25,"Triko",250
"3830",2015-03-25,"Chleb",40
"3831",2015-03-25,"Mleko",55
"3832",2015-03-25,"Mleko",55
"3833",2015-03-25,"Chleb",40
"3834",2015-03-25,"Chleb",40
"3835",2015-03-25,"Mleko",55
"3836",2015-03-25,"Chleb",40
"3837",2015-03-25,"Triko",250
"3838",2015-03-25,"Mleko",55
"3839",2015-03-25,"Mleko",55
"3840",2015-03-25,"Chleb",40
"3841",2015-03-25,"Mleko",55
"3842",2015-03-25,"Chleb",40
"3843",2015-03-25,"Chleb",40
"3844",2015-03-25,"Chleb",40
"3845",2015-03-25,"Mleko",55
"3846",2015-03-25,"Mleko",55
"3847",2015-03-25,"Mleko",55
"3848",2015-03-25,"Chleb",40
"3849",2015-03-25,"Mleko",55
"3850",2015-03-25,"Mleko",55
"3851",2015-03-25,"Mleko",55
"3852",2015-03-25,"Chleb",40
"3853",2015-03-25,"Chleb",40
"3854",2015-03-25,"Chleb",40
"3855",2015-03-25,"Chleb",40
"3856",2015-03-25,"Chleb",40
"3857",2015-03-26,"Mleko",55
"3858",2015-03-26,"Chleb",40
"3859",2015-03-26,"Chleb",40
"3860",2015-03-26,"Chleb",40
"3861",2015-03-26,"Chleb",40
"3862",2015-03-26,"Chleb",40
"3863",2015-03-26,"Chleb",40
"3864",2015-03-26,"Mleko",55
"3865",2015-03-26,"Triko",250
"3866",2015-03-26,"Chleb",40
"3867",2015-03-26,"Chleb",40
"3868",2015-03-26,"Svetr",620
"3869",2015-03-26,"Chleb",40
"3870",2015-03-26,"Mleko",55
"3871",2015-03-26,"Mleko",55
"3872",2015-03-26,"Chleb",40
"3873",2015-03-26,"Mleko",55
"3874",2015-03-26,"Mobil",6300
"3875",2015-03-26,"Mleko",55
"3876",2015-03-26,"Chleb",40
"3877",2015-03-26,"Chleb",40
"3878",2015-03-26,"Chleb",40
"3879",2015-03-26,"Mleko",55
"3880",2015-03-26,"Chleb",40
"3881",2015-03-26,"Mleko",55
"3882",2015-03-26,"Chleb",40
"3883",2015-03-26,"Chleb",40
"3884",2015-03-26,"Chleb",40
"3885",2015-03-26,"Mleko",55
"3886",2015-03-26,"Svetr",620
"3887",2015-03-26,"Mleko",55
"3888",2015-03-26,"Chleb",40
"3889",2015-03-26,"Chleb",40
"3890",2015-03-26,"Mleko",55
"3891",2015-03-26,"Triko",250
"3892",2015-03-26,"Chleb",40
"3893",2015-03-26,"Chleb",40
"3894",2015-03-26,"Mleko",55
"3895",2015-03-26,"Triko",250
"3896",2015-03-26,"Mleko",55
"3897",2015-03-26,"Mleko",55
"3898",2015-03-26,"Chleb",40
"3899",2015-03-27,"Chleb",40
"3900",2015-03-27,"Mleko",55
"3901",2015-03-27,"Triko",250
"3902",2015-03-27,"Chleb",40
"3903",2015-03-27,"Mleko",55
"3904",2015-03-27,"Chleb",40
"3905",2015-03-27,"Mleko",55
"3906",2015-03-27,"Chleb",40
"3907",2015-03-27,"Mleko",55
"3908",2015-03-27,"Mleko",55
"3909",2015-03-27,"Svetr",620
"3910",2015-03-27,"Mleko",55
"3911",2015-03-27,"Mleko",55
"3912",2015-03-27,"Chleb",40
"3913",2015-03-27,"Tablet",9200
"3914",2015-03-27,"Mleko",55
"3915",2015-03-27,"Mleko",55
"3916",2015-03-27,"Mleko",55
"3917",2015-03-27,"Chleb",40
"3918",2015-03-27,"Chleb",40
"3919",2015-03-27,"Chleb",40
"3920",2015-03-27,"Mleko",55
"3921",2015-03-27,"Triko",250
"3922",2015-03-27,"Mleko",55
"3923",2015-03-27,"Chleb",40
"3924",2015-03-27,"Mleko",55
"3925",2015-03-27,"Mleko",55
"3926",2015-03-27,"Chleb",40
"3927",2015-03-27,"Mleko",55
"3928",2015-03-27,"Mleko",55
"3929",2015-03-27,"Chleb",40
"3930",2015-03-27,"Mleko",55
"3931",2015-03-27,"Chleb",40
"3932",2015-03-27,"Chleb",40
"3933",2015-03-27,"Mleko",55
"3934",2015-03-27,"Chleb",40
"3935",2015-03-27,"Mleko",55
"3936",2015-03-27,"Chleb",40
"3937",2015-03-27,"Chleb",40
"3938",2015-03-28,"Chleb",40
"3939",2015-03-28,"Mleko",55
"3940",2015-03-28,"Triko",250
"3941",2015-03-28,"Chleb",40
"3942",2015-03-28,"Chleb",40
"3943",2015-03-28,"Mleko",55
"3944",2015-03-28,"Mleko",55
"3945",2015-03-28,"Chleb",40
"3946",2015-03-28,"Mleko",55
"3947",2015-03-28,"Mleko",55
"3948",2015-03-28,"Mleko",55
"3949",2015-03-28,"Mleko",55
"3950",2015-03-28,"Chleb",40
"3951",2015-03-28,"Mleko",55
"3952",2015-03-28,"Chleb",40
"3953",2015-03-28,"Mleko",55
"3954",2015-03-28,"Mleko",55
"3955",2015-03-28,"Mleko",55
"3956",2015-03-28,"Mleko",55
"3957",2015-03-28,"Mleko",55
"3958",2015-03-28,"Mleko",55
"3959",2015-03-28,"Chleb",40
"3960",2015-03-28,"Mleko",55
"3961",2015-03-28,"Mleko",55
"3962",2015-03-28,"Mleko",55
"3963",2015-03-28,"Chleb",40
"3964",2015-03-28,"Chleb",40
"3965",2015-03-28,"Triko",250
"3966",2015-03-28,"Chleb",40
"3967",2015-03-28,"Mleko",55
"3968",2015-03-28,"Svetr",620
"3969",2015-03-28,"Mleko",55
"3970",2015-03-28,"Chleb",40
"3971",2015-03-28,"Mleko",55
"3972",2015-03-28,"Chleb",40
"3973",2015-03-28,"Chleb",40
"3974",2015-03-28,"Triko",250
"3975",2015-03-28,"Mleko",55
"3976",2015-03-28,"Mleko",55
"3977",2015-03-28,"Chleb",40
"3978",2015-03-28,"Mleko",55
"3979",2015-03-28,"Chleb",40
"3980",2015-03-28,"Chleb",40
"3981",2015-03-28,"Mleko",55
"3982",2015-03-28,"Mleko",55
"3983",2015-03-28,"Mleko",55
"3984",2015-03-28,"Chleb",40
"3985",2015-03-28,"Mleko",55
"3986",2015-03-28,"Mleko",55
"3987",2015-03-28,"Chleb",40
"3988",2015-03-28,"Chleb",40
"3989",2015-03-28,"Mleko",55
"3990",2015-03-28,"Chleb",40
"3991",2015-03-28,"Mleko",55
"3992",2015-03-28,"Chleb",40
"3993",2015-03-28,"Mleko",55
"3994",2015-03-28,"Mleko",55
"3995",2015-03-28,"Svetr",620
"3996",2015-03-29,"Mleko",55
"3997",2015-03-29,"Svetr",620
"3998",2015-03-29,"Chleb",40
"3999",2015-03-29,"Triko",250
"4000",2015-03-29,"Mleko",55
"4001",2015-03-29,"Svetr",620
"4002",2015-03-29,"Chleb",40
"4003",2015-03-29,"Chleb",40
"4004",2015-03-29,"Svetr",620
"4005",2015-03-29,"Triko",250
"4006",2015-03-29,"Chleb",40
"4007",2015-03-29,"Mleko",55
"4008",2015-03-29,"Mleko",55
"4009",2015-03-29,"Chleb",40
"4010",2015-03-29,"Chleb",40
"4011",2015-03-29,"Mleko",55
"4012",2015-03-29,"Mleko",55
"4013",2015-03-29,"Mleko",55
"4014",2015-03-29,"Svetr",620
"4015",2015-03-29,"Mleko",55
"4016",2015-03-29,"Mleko",55
"4017",2015-03-29,"Chleb",40
"4018",2015-03-29,"Chleb",40
"4019",2015-03-29,"Triko",250
"4020",2015-03-29,"Mleko",55
"4021",2015-03-29,"Svetr",620
"4022",2015-03-29,"Tablet",9200
"4023",2015-03-29,"Mleko",55
"4024",2015-03-29,"Chleb",40
"4025",2015-03-29,"Chleb",40
"4026",2015-03-29,"Chleb",40
"4027",2015-03-29,"Mleko",55
"4028",2015-03-29,"Chleb",40
"4029",2015-03-29,"Mleko",55
"4030",2015-03-29,"Mleko",55
"4031",2015-03-29,"Chleb",40
"4032",2015-03-29,"Svetr",620
"4033",2015-03-29,"Chleb",40
"4034",2015-03-29,"Mleko",55
"4035",2015-03-29,"Chleb",40
"4036",2015-03-29,"Chleb",40
"4037",2015-03-29,"Mleko",55
"4038",2015-03-29,"Chleb",40
"4039",2015-03-29,"Chleb",40
"4040",2015-03-29,"Mleko",55
"4041",2015-03-29,"Mleko",55
"4042",2015-03-29,"Chleb",40
"4043",2015-03-29,"Chleb",40
"4044",2015-03-30,"Chleb",40
"4045",2015-03-30,"Mleko",55
"4046",2015-03-30,"Chleb",40
"4047",2015-03-30,"Mleko",55
"4048",2015-03-30,"Mleko",55
"4049",2015-03-30,"Chleb",40
"4050",2015-03-30,"Chleb",40
"4051",2015-03-30,"Svetr",620
"4052",2015-03-30,"Chleb",40
"4053",2015-03-30,"Chleb",40
"4054",2015-03-30,"Chleb",40
"4055",2015-03-30,"Mleko",55
"4056",2015-03-30,"Chleb",40
"4057",2015-03-30,"Mleko",55
"4058",2015-03-30,"Svetr",620
"4059",2015-03-30,"Chleb",40
"4060",2015-03-30,"Chleb",40
"4061",2015-03-30,"Chleb",40
"4062",2015-03-30,"Mleko",55
"4063",2015-03-30,"Chleb",40
"4064",2015-03-30,"Mleko",55
"4065",2015-03-30,"Chleb",40
"4066",2015-03-30,"Mleko",55
"4067",2015-03-30,"Chleb",40
"4068",2015-03-30,"Chleb",40
"4069",2015-03-30,"Chleb",40
"4070",2015-03-30,"Chleb",40
"4071",2015-03-30,"Chleb",40
"4072",2015-03-30,"Chleb",40
"4073",2015-03-30,"Mleko",55
"4074",2015-03-30,"Chleb",40
"4075",2015-03-30,"Mleko",55
"4076",2015-03-30,"Mleko",55
"4077",2015-03-30,"Chleb",40
"4078",2015-03-30,"Chleb",40
"4079",2015-03-30,"Triko",250
"4080",2015-03-30,"Mleko",55
"4081",2015-03-30,"Svetr",620
"4082",2015-03-30,"Chleb",40
"4083",2015-03-30,"Mleko",55
"4084",2015-03-30,"Chleb",40
"4085",2015-03-31,"Triko",250
"4086",2015-03-31,"Mleko",55
"4087",2015-03-31,"Mleko",55
"4088",2015-03-31,"Chleb",40
"4089",2015-03-31,"Mleko",55
"4090",2015-03-31,"Chleb",40
"4091",2015-03-31,"Svetr",620
"4092",2015-03-31,"Chleb",40
"4093",2015-03-31,"Chleb",40
"4094",2015-03-31,"Chleb",40
"4095",2015-03-31,"Triko",250
"4096",2015-03-31,"Triko",250
"4097",2015-03-31,"Mleko",55
"4098",2015-03-31,"Chleb",40
"4099",2015-03-31,"Mleko",55
"4100",2015-03-31,"Chleb",40
"4101",2015-03-31,"Chleb",40
"4102",2015-03-31,"Chleb",40
"4103",2015-03-31,"Mleko",55
"4104",2015-03-31,"Mleko",55
"4105",2015-03-31,"Mleko",55
"4106",2015-03-31,"Chleb",40
"4107",2015-03-31,"Chleb",40
"4108",2015-03-31,"Chleb",40
"4109",2015-03-31,"Mleko",55
"4110",2015-03-31,"Mleko",55
"4111",2015-03-31,"Mleko",55
"4112",2015-03-31,"Mleko",55
"4113",2015-03-31,"Mleko",55
"4114",2015-03-31,"Chleb",40
"4115",2015-03-31,"Chleb",40
"4116",2015-03-31,"Tablet",9200
"4117",2015-03-31,"Svetr",620
"4118",2015-03-31,"Mleko",55
"4119",2015-03-31,"Chleb",40
"4120",2015-03-31,"Chleb",40
"4121",2015-03-31,"Chleb",40
"4122",2015-03-31,"Chleb",40
"4123",2015-03-31,"Chleb",40
"4124",2015-03-31,"Chleb",40
"4125",2015-03-31,"Chleb",40
"4126",2015-03-31,"Chleb",40
"4127",2015-03-31,"Chleb",40
"4128",2015-03-31,"Mleko",55
"4129",2015-03-31,"Triko",250
"4130",2015-03-31,"Mleko",55
"4131",2015-03-31,"Chleb",40
"4132",2015-03-31,"Chleb",40
"4133",2015-03-31,"Mleko",55
"4134",2015-03-31,"Chleb",40
"4135",2015-03-31,"Mleko",55
"4136",2015-04-01,"Chleb",40
"4137",2015-04-01,"Chleb",40
"4138",2015-04-01,"Chleb",40
"4139",2015-04-01,"Mleko",55
"4140",2015-04-01,"Mleko",55
"4141",2015-04-01,"Mleko",55
"4142",2015-04-01,"Mleko",55
"4143",2015-04-01,"Chleb",40
"4144",2015-04-01,"Chleb",40
"4145",2015-04-01,"Chleb",40
"4146",2015-04-01,"Chleb",40
"4147",2015-04-01,"Mobil",6300
"4148",2015-04-01,"Chleb",40
"4149",2015-04-01,"Chleb",40
"4150",2015-04-01,"Chleb",40
"4151",2015-04-01,"Mleko",55
"4152",2015-04-01,"Mleko",55
"4153",2015-04-01,"Chleb",40
"4154",2015-04-01,"Chleb",40
"4155",2015-04-01,"Mleko",55
"4156",2015-04-01,"Chleb",40
"4157",2015-04-01,"Mleko",55
"4158",2015-04-01,"Mleko",55
"4159",2015-04-01,"Chleb",40
"4160",2015-04-01,"Mleko",55
"4161",2015-04-01,"Chleb",40
"4162",2015-04-01,"Chleb",40
"4163",2015-04-01,"Chleb",40
"4164",2015-04-01,"Mleko",55
"4165",2015-04-01,"Mleko",55
"4166",2015-04-01,"Mleko",55
"4167",2015-04-01,"Mleko",55
"4168",2015-04-01,"Mleko",55
"4169",2015-04-01,"Chleb",40
"4170",2015-04-01,"Mleko",55
"4171",2015-04-01,"Mleko",55
"4172",2015-04-01,"Svetr",620
"4173",2015-04-01,"Chleb",40
"4174",2015-04-01,"Chleb",40
"4175",2015-04-01,"Chleb",40
"4176",2015-04-01,"Tablet",9200
"4177",2015-04-01,"Chleb",40
"4178",2015-04-02,"Chleb",40
"4179",2015-04-02,"Chleb",40
"4180",2015-04-02,"Mleko",55
"4181",2015-04-02,"Chleb",40
"4182",2015-04-02,"Triko",250
"4183",2015-04-02,"Mleko",55
"4184",2015-04-02,"Mleko",55
"4185",2015-04-02,"Chleb",40
"4186",2015-04-02,"Tablet",9200
"4187",2015-04-02,"Mleko",55
"4188",2015-04-02,"Mleko",55
"4189",2015-04-02,"Chleb",40
"4190",2015-04-02,"Chleb",40
"4191",2015-04-02,"Chleb",40
"4192",2015-04-02,"Mleko",55
"4193",2015-04-02,"Chleb",40
"4194",2015-04-02,"Chleb",40
