"","cas_nakupu","produkt","cena"
"1730",2015-03-02,"Chlieb",2
"1731",2015-03-02,"Mlieko",3
"1732",2015-03-02,"Tricko",10
"1733",2015-03-02,"Mlieko",3
"1734",2015-03-02,"Chlieb",2
"1735",2015-03-02,"Mobil",230
"1736",2015-03-02,"Chlieb",2
"1737",2015-03-03,"Chlieb",2
"1738",2015-03-03,"Chlieb",2
"1739",2015-03-03,"Mlieko",3
"1740",2015-03-03,"Chlieb",2
"1741",2015-03-03,"Chlieb",2
"1742",2015-03-03,"Tricko",10
"1743",2015-03-03,"Chlieb",2
"1744",2015-03-03,"Chlieb",2
"1745",2015-03-03,"Mlieko",3
"1746",2015-03-03,"Mobil",230
"1747",2015-03-03,"Mlieko",3
"1748",2015-03-03,"Mlieko",3
"1749",2015-03-03,"Tablet",350
"1750",2015-03-03,"Mlieko",3
"1751",2015-03-03,"Chlieb",2
"1752",2015-03-03,"Chlieb",2
"1753",2015-03-03,"Chlieb",2
"1754",2015-03-03,"Chlieb",2
"1755",2015-03-03,"Sveter",25
"1756",2015-03-03,"Sveter",25
"1757",2015-03-03,"Chlieb",2
"1758",2015-03-03,"Mobil",230
"1759",2015-03-03,"Mobil",230
"1760",2015-03-03,"Chlieb",2
"1761",2015-03-03,"Mlieko",3
"1762",2015-03-03,"Mlieko",3
"1763",2015-03-03,"Chlieb",2
"1764",2015-03-03,"Chlieb",2
"1765",2015-03-03,"Chlieb",2
"1766",2015-03-03,"Tricko",10
"1767",2015-03-04,"Tablet",350
"1768",2015-03-04,"Tablet",350
"1769",2015-03-04,"Chlieb",2
"1770",2015-03-04,"Chlieb",2
"1771",2015-03-04,"Mlieko",3
"1772",2015-03-04,"Chlieb",2
"1773",2015-03-04,"Chlieb",2
"1774",2015-03-04,"Chlieb",2
"1775",2015-03-04,"Mlieko",3
"1776",2015-03-04,"Chlieb",2
"1777",2015-03-04,"Mlieko",3
"1778",2015-03-04,"Mlieko",3
"1779",2015-03-04,"Chlieb",2
"1780",2015-03-04,"Mlieko",3
"1781",2015-03-04,"Mlieko",3
"1782",2015-03-04,"Tricko",10
"1783",2015-03-04,"Chlieb",2
"1784",2015-03-04,"Chlieb",2
"1785",2015-03-04,"Mlieko",3
"1786",2015-03-04,"Mlieko",3
"1787",2015-03-04,"Chlieb",2
"1788",2015-03-04,"Mlieko",3
"1789",2015-03-04,"Chlieb",2
"1790",2015-03-04,"Mlieko",3
"1791",2015-03-04,"Mlieko",3
"1792",2015-03-04,"Chlieb",2
"1793",2015-03-04,"Mlieko",3
"1794",2015-03-04,"Mlieko",3
"1795",2015-03-04,"Chlieb",2
"1796",2015-03-05,"Chlieb",2
"1797",2015-03-05,"Mlieko",3
"1798",2015-03-05,"Chlieb",2
"1799",2015-03-05,"Chlieb",2
"1800",2015-03-05,"Mlieko",3
"1801",2015-03-05,"Mlieko",3
"1802",2015-03-05,"Mlieko",3
"1803",2015-03-05,"Chlieb",2
"1804",2015-03-05,"Chlieb",2
"1805",2015-03-05,"Chlieb",2
"1806",2015-03-05,"Mlieko",3
"1807",2015-03-05,"Chlieb",2
"1808",2015-03-05,"Tricko",10
"1809",2015-03-05,"Chlieb",2
"1810",2015-03-05,"Mlieko",3
"1811",2015-03-05,"Mlieko",3
"1812",2015-03-05,"Mobil",230
"1813",2015-03-05,"Chlieb",2
"1814",2015-03-05,"Mlieko",3
"1815",2015-03-05,"Mlieko",3
"1816",2015-03-05,"Chlieb",2
"1817",2015-03-05,"Chlieb",2
"1818",2015-03-05,"Chlieb",2
"1819",2015-03-05,"Chlieb",2
"1820",2015-03-05,"Mlieko",3
"1821",2015-03-05,"Tricko",10
"1822",2015-03-05,"Mlieko",3
"1823",2015-03-05,"Chlieb",2
"1824",2015-03-05,"Chlieb",2
"1825",2015-03-05,"Chlieb",2
"1826",2015-03-05,"Chlieb",2
"1827",2015-03-05,"Mlieko",3
"1828",2015-03-05,"Mlieko",3
"1829",2015-03-05,"Mlieko",3
"1830",2015-03-05,"Chlieb",2
"1831",2015-03-06,"Mlieko",3
"1832",2015-03-06,"Mlieko",3
"1833",2015-03-06,"Chlieb",2
"1834",2015-03-06,"Chlieb",2
"1835",2015-03-06,"Chlieb",2
"1836",2015-03-06,"Chlieb",2
"1837",2015-03-06,"Chlieb",2
"1838",2015-03-06,"Mlieko",3
"1839",2015-03-06,"Mlieko",3
"1840",2015-03-06,"Mlieko",3
"1841",2015-03-06,"Chlieb",2
"1842",2015-03-06,"Mlieko",3
"1843",2015-03-06,"Chlieb",2
"1844",2015-03-06,"Mlieko",3
"1845",2015-03-06,"Mlieko",3
"1846",2015-03-06,"Chlieb",2
"1847",2015-03-06,"Mobil",230
"1848",2015-03-06,"Sveter",25
"1849",2015-03-06,"Tricko",10
"1850",2015-03-06,"Mlieko",3
"1851",2015-03-06,"Chlieb",2
"1852",2015-03-06,"Chlieb",2
"1853",2015-03-06,"Mlieko",3
"1854",2015-03-06,"Chlieb",2
"1855",2015-03-06,"Chlieb",2
"1856",2015-03-06,"Chlieb",2
"1857",2015-03-06,"Chlieb",2
"1858",2015-03-06,"Mlieko",3
"1859",2015-03-06,"Sveter",25
"1860",2015-03-06,"Chlieb",2
"1861",2015-03-06,"Mlieko",3
"1862",2015-03-06,"Chlieb",2
"1863",2015-03-07,"Tricko",10
"1864",2015-03-07,"Mlieko",3
"1865",2015-03-07,"Mlieko",3
"1866",2015-03-07,"Mlieko",3
"1867",2015-03-07,"Tricko",10
"1868",2015-03-07,"Mlieko",3
"1869",2015-03-07,"Mlieko",3
"1870",2015-03-07,"Chlieb",2
"1871",2015-03-07,"Sveter",25
"1872",2015-03-07,"Chlieb",2
"1873",2015-03-07,"Chlieb",2
"1874",2015-03-07,"Sveter",25
"1875",2015-03-07,"Mlieko",3
"1876",2015-03-07,"Mlieko",3
"1877",2015-03-07,"Chlieb",2
"1878",2015-03-07,"Sveter",25
"1879",2015-03-07,"Mlieko",3
"1880",2015-03-07,"Chlieb",2
"1881",2015-03-07,"Mlieko",3
"1882",2015-03-07,"Sveter",25
"1883",2015-03-07,"Chlieb",2
"1884",2015-03-07,"Mlieko",3
"1885",2015-03-07,"Tricko",10
"1886",2015-03-07,"Chlieb",2
"1887",2015-03-07,"Chlieb",2
"1888",2015-03-07,"Mlieko",3
"1889",2015-03-07,"Chlieb",2
"1890",2015-03-07,"Mlieko",3
"1891",2015-03-07,"Chlieb",2
"1892",2015-03-08,"Mlieko",3
"1893",2015-03-08,"Chlieb",2
"1894",2015-03-08,"Mlieko",3
"1895",2015-03-08,"Chlieb",2
"1896",2015-03-08,"Chlieb",2
"1897",2015-03-08,"Chlieb",2
"1898",2015-03-08,"Mlieko",3
"1899",2015-03-08,"Mlieko",3
"1900",2015-03-08,"Chlieb",2
"1901",2015-03-08,"Mlieko",3
"1902",2015-03-08,"Mlieko",3
"1903",2015-03-08,"Chlieb",2
"1904",2015-03-08,"Chlieb",2
"1905",2015-03-08,"Mlieko",3
"1906",2015-03-08,"Chlieb",2
"1907",2015-03-08,"Mobil",230
"1908",2015-03-08,"Mlieko",3
"1909",2015-03-08,"Mlieko",3
"1910",2015-03-08,"Chlieb",2
"1911",2015-03-08,"Mlieko",3
"1912",2015-03-08,"Mlieko",3
"1913",2015-03-08,"Chlieb",2
"1914",2015-03-08,"Mlieko",3
"1915",2015-03-08,"Chlieb",2
"1916",2015-03-08,"Chlieb",2
"1917",2015-03-08,"Chlieb",2
"1918",2015-03-08,"Mlieko",3
"1919",2015-03-08,"Chlieb",2
"1920",2015-03-08,"Mlieko",3
"1921",2015-03-08,"Mlieko",3
"1922",2015-03-08,"Mlieko",3
"1923",2015-03-08,"Chlieb",2
"1924",2015-03-08,"Chlieb",2
"1925",2015-03-08,"Tricko",10
"1926",2015-03-09,"Mlieko",3
"1927",2015-03-09,"Chlieb",2
"1928",2015-03-09,"Chlieb",2
"1929",2015-03-09,"Sveter",25
"1930",2015-03-09,"Tricko",10
"1931",2015-03-09,"Chlieb",2
"1932",2015-03-09,"Chlieb",2
"1933",2015-03-09,"Mlieko",3
"1934",2015-03-09,"Mlieko",3
"1935",2015-03-09,"Chlieb",2
"1936",2015-03-09,"Mlieko",3
"1937",2015-03-09,"Chlieb",2
"1938",2015-03-09,"Mlieko",3
"1939",2015-03-09,"Mlieko",3
"1940",2015-03-09,"Mlieko",3
"1941",2015-03-09,"Mlieko",3
"1942",2015-03-09,"Chlieb",2
"1943",2015-03-09,"Chlieb",2
"1944",2015-03-09,"Mlieko",3
"1945",2015-03-09,"Mlieko",3
"1946",2015-03-09,"Chlieb",2
"1947",2015-03-09,"Chlieb",2
"1948",2015-03-09,"Chlieb",2
"1949",2015-03-09,"Chlieb",2
"1950",2015-03-09,"Mobil",230
"1951",2015-03-09,"Mlieko",3
"1952",2015-03-09,"Mlieko",3
"1953",2015-03-10,"Chlieb",2
"1954",2015-03-10,"Chlieb",2
"1955",2015-03-10,"Tricko",10
"1956",2015-03-10,"Chlieb",2
"1957",2015-03-10,"Chlieb",2
"1958",2015-03-10,"Sveter",25
"1959",2015-03-10,"Chlieb",2
"1960",2015-03-10,"Chlieb",2
"1961",2015-03-10,"Mlieko",3
"1962",2015-03-10,"Chlieb",2
"1963",2015-03-10,"Mlieko",3
"1964",2015-03-10,"Mlieko",3
"1965",2015-03-10,"Chlieb",2
"1966",2015-03-10,"Mlieko",3
"1967",2015-03-10,"Chlieb",2
"1968",2015-03-10,"Sveter",25
"1969",2015-03-10,"Tricko",10
"1970",2015-03-10,"Tricko",10
"1971",2015-03-10,"Chlieb",2
"1972",2015-03-10,"Mlieko",3
"1973",2015-03-10,"Chlieb",2
"1974",2015-03-10,"Mlieko",3
"1975",2015-03-10,"Chlieb",2
"1976",2015-03-10,"Chlieb",2
"1977",2015-03-10,"Chlieb",2
"1978",2015-03-10,"Chlieb",2
"1979",2015-03-10,"Chlieb",2
"1980",2015-03-11,"Tricko",10
"1981",2015-03-11,"Mlieko",3
"1982",2015-03-11,"Mlieko",3
"1983",2015-03-11,"Chlieb",2
"1984",2015-03-11,"Chlieb",2
"1985",2015-03-11,"Mlieko",3
"1986",2015-03-11,"Chlieb",2
"1987",2015-03-11,"Mlieko",3
"1988",2015-03-11,"Mlieko",3
"1989",2015-03-11,"Chlieb",2
"1990",2015-03-11,"Chlieb",2
"1991",2015-03-11,"Mlieko",3
"1992",2015-03-11,"Chlieb",2
"1993",2015-03-11,"Mlieko",3
"1994",2015-03-11,"Chlieb",2
"1995",2015-03-11,"Chlieb",2
"1996",2015-03-11,"Chlieb",2
"1997",2015-03-11,"Chlieb",2
"1998",2015-03-11,"Chlieb",2
"1999",2015-03-11,"Chlieb",2
"2000",2015-03-11,"Mlieko",3
"2001",2015-03-11,"Mlieko",3
"2002",2015-03-11,"Mlieko",3
"2003",2015-03-11,"Chlieb",2
"2004",2015-03-11,"Chlieb",2
"2005",2015-03-11,"Mlieko",3
"2006",2015-03-11,"Chlieb",2
"2007",2015-03-11,"Sveter",25
"2008",2015-03-12,"Tricko",10
"2009",2015-03-12,"Chlieb",2
"2010",2015-03-12,"Chlieb",2
"2011",2015-03-12,"Chlieb",2
"2012",2015-03-12,"Chlieb",2
"2013",2015-03-12,"Mlieko",3
"2014",2015-03-12,"Tricko",10
"2015",2015-03-12,"Chlieb",2
"2016",2015-03-12,"Chlieb",2
"2017",2015-03-12,"Chlieb",2
"2018",2015-03-12,"Chlieb",2
"2019",2015-03-12,"Mlieko",3
"2020",2015-03-12,"Chlieb",2
"2021",2015-03-12,"Tricko",10
"2022",2015-03-12,"Mlieko",3
"2023",2015-03-12,"Mlieko",3
"2024",2015-03-12,"Chlieb",2
"2025",2015-03-12,"Mlieko",3
"2026",2015-03-12,"Chlieb",2
"2027",2015-03-12,"Sveter",25
"2028",2015-03-12,"Tricko",10
"2029",2015-03-12,"Tricko",10
"2030",2015-03-12,"Mlieko",3
"2031",2015-03-13,"Sveter",25
"2032",2015-03-13,"Chlieb",2
"2033",2015-03-13,"Tricko",10
"2034",2015-03-13,"Tablet",350
"2035",2015-03-13,"Chlieb",2
"2036",2015-03-13,"Chlieb",2
"2037",2015-03-13,"Chlieb",2
"2038",2015-03-13,"Chlieb",2
"2039",2015-03-13,"Chlieb",2
"2040",2015-03-13,"Chlieb",2
"2041",2015-03-13,"Chlieb",2
"2042",2015-03-13,"Sveter",25
"2043",2015-03-13,"Tricko",10
"2044",2015-03-13,"Mlieko",3
"2045",2015-03-13,"Chlieb",2
"2046",2015-03-13,"Tricko",10
"2047",2015-03-13,"Chlieb",2
"2048",2015-03-13,"Chlieb",2
"2049",2015-03-13,"Chlieb",2
"2050",2015-03-13,"Chlieb",2
"2051",2015-03-13,"Mlieko",3
"2052",2015-03-13,"Chlieb",2
"2053",2015-03-13,"Chlieb",2
"2054",2015-03-13,"Mlieko",3
"2055",2015-03-13,"Chlieb",2
"2056",2015-03-13,"Chlieb",2
"2057",2015-03-14,"Chlieb",2
"2058",2015-03-14,"Chlieb",2
"2059",2015-03-14,"Chlieb",2
"2060",2015-03-14,"Mlieko",3
"2061",2015-03-14,"Mlieko",3
"2062",2015-03-14,"Tablet",350
"2063",2015-03-14,"Sveter",25
"2064",2015-03-14,"Mlieko",3
"2065",2015-03-14,"Mlieko",3
"2066",2015-03-14,"Mlieko",3
"2067",2015-03-14,"Mlieko",3
"2068",2015-03-14,"Mlieko",3
"2069",2015-03-14,"Mlieko",3
"2070",2015-03-14,"Mlieko",3
"2071",2015-03-14,"Mlieko",3
"2072",2015-03-14,"Chlieb",2
"2073",2015-03-14,"Sveter",25
"2074",2015-03-14,"Mlieko",3
"2075",2015-03-14,"Mlieko",3
"2076",2015-03-14,"Chlieb",2
"2077",2015-03-14,"Sveter",25
"2078",2015-03-14,"Chlieb",2
"2079",2015-03-14,"Chlieb",2
"2080",2015-03-14,"Chlieb",2
"2081",2015-03-14,"Chlieb",2
"2082",2015-03-14,"Chlieb",2
"2083",2015-03-14,"Tricko",10
"2084",2015-03-14,"Mlieko",3
"2085",2015-03-14,"Mlieko",3
"2086",2015-03-14,"Chlieb",2
"2087",2015-03-15,"Chlieb",2
"2088",2015-03-15,"Tricko",10
"2089",2015-03-15,"Mlieko",3
"2090",2015-03-15,"Mlieko",3
"2091",2015-03-15,"Chlieb",2
"2092",2015-03-15,"Mlieko",3
"2093",2015-03-15,"Mlieko",3
"2094",2015-03-15,"Chlieb",2
"2095",2015-03-15,"Chlieb",2
"2096",2015-03-15,"Mlieko",3
"2097",2015-03-15,"Mlieko",3
"2098",2015-03-15,"Chlieb",2
"2099",2015-03-15,"Chlieb",2
"2100",2015-03-15,"Mobil",230
"2101",2015-03-15,"Chlieb",2
"2102",2015-03-15,"Chlieb",2
"2103",2015-03-16,"Mlieko",3
"2104",2015-03-16,"Chlieb",2
"2105",2015-03-16,"Chlieb",2
"2106",2015-03-16,"Mlieko",3
"2107",2015-03-16,"Chlieb",2
"2108",2015-03-16,"Chlieb",2
"2109",2015-03-16,"Mlieko",3
"2110",2015-03-16,"Chlieb",2
"2111",2015-03-16,"Chlieb",2
"2112",2015-03-16,"Chlieb",2
"2113",2015-03-16,"Mlieko",3
"2114",2015-03-16,"Tricko",10
"2115",2015-03-16,"Mlieko",3
"2116",2015-03-16,"Tablet",350
"2117",2015-03-16,"Chlieb",2
"2118",2015-03-16,"Mlieko",3
"2119",2015-03-16,"Mlieko",3
"2120",2015-03-16,"Chlieb",2
"2121",2015-03-16,"Chlieb",2
"2122",2015-03-16,"Mlieko",3
"2123",2015-03-16,"Chlieb",2
"2124",2015-03-16,"Mlieko",3
"2125",2015-03-16,"Mlieko",3
"2126",2015-03-16,"Mlieko",3
"2127",2015-03-16,"Mlieko",3
"2128",2015-03-16,"Chlieb",2
"2129",2015-03-16,"Mobil",230
"2130",2015-03-16,"Chlieb",2
"2131",2015-03-16,"Chlieb",2
"2132",2015-03-17,"Chlieb",2
"2133",2015-03-17,"Mlieko",3
"2134",2015-03-17,"Mlieko",3
"2135",2015-03-17,"Tricko",10
"2136",2015-03-17,"Mobil",230
"2137",2015-03-17,"Chlieb",2
"2138",2015-03-17,"Chlieb",2
"2139",2015-03-17,"Mlieko",3
"2140",2015-03-17,"Chlieb",2
"2141",2015-03-17,"Chlieb",2
"2142",2015-03-17,"Mlieko",3
"2143",2015-03-17,"Chlieb",2
"2144",2015-03-17,"Tricko",10
"2145",2015-03-17,"Mlieko",3
"2146",2015-03-17,"Chlieb",2
"2147",2015-03-17,"Chlieb",2
"2148",2015-03-17,"Mlieko",3
"2149",2015-03-17,"Sveter",25
"2150",2015-03-17,"Mlieko",3
"2151",2015-03-17,"Mlieko",3
"2152",2015-03-17,"Mlieko",3
"2153",2015-03-17,"Chlieb",2
"2154",2015-03-17,"Chlieb",2
"2155",2015-03-17,"Chlieb",2
"2156",2015-03-17,"Chlieb",2
"2157",2015-03-17,"Chlieb",2
"2158",2015-03-17,"Mlieko",3
"2159",2015-03-17,"Tricko",10
"2160",2015-03-18,"Mlieko",3
"2161",2015-03-18,"Chlieb",2
"2162",2015-03-18,"Mlieko",3
"2163",2015-03-18,"Mlieko",3
"2164",2015-03-18,"Mlieko",3
"2165",2015-03-18,"Chlieb",2
"2166",2015-03-18,"Chlieb",2
"2167",2015-03-18,"Chlieb",2
"2168",2015-03-18,"Chlieb",2
"2169",2015-03-18,"Chlieb",2
"2170",2015-03-18,"Chlieb",2
"2171",2015-03-18,"Chlieb",2
"2172",2015-03-18,"Tricko",10
"2173",2015-03-18,"Mlieko",3
"2174",2015-03-18,"Chlieb",2
"2175",2015-03-18,"Chlieb",2
"2176",2015-03-18,"Chlieb",2
"2177",2015-03-18,"Chlieb",2
"2178",2015-03-18,"Chlieb",2
"2179",2015-03-18,"Mlieko",3
"2180",2015-03-18,"Tricko",10
"2181",2015-03-19,"Mlieko",3
"2182",2015-03-19,"Mlieko",3
"2183",2015-03-19,"Mlieko",3
"2184",2015-03-19,"Sveter",25
"2185",2015-03-19,"Chlieb",2
"2186",2015-03-19,"Chlieb",2
"2187",2015-03-19,"Mlieko",3
"2188",2015-03-19,"Chlieb",2
"2189",2015-03-19,"Tricko",10
"2190",2015-03-19,"Mlieko",3
"2191",2015-03-19,"Mlieko",3
"2192",2015-03-19,"Chlieb",2
"2193",2015-03-19,"Mlieko",3
"2194",2015-03-19,"Chlieb",2
"2195",2015-03-19,"Chlieb",2
"2196",2015-03-19,"Chlieb",2
"2197",2015-03-19,"Sveter",25
"2198",2015-03-19,"Chlieb",2
"2199",2015-03-19,"Chlieb",2
"2200",2015-03-19,"Mlieko",3
"2201",2015-03-19,"Chlieb",2
"2202",2015-03-19,"Chlieb",2
"2203",2015-03-19,"Mlieko",3
"2204",2015-03-19,"Chlieb",2
"2205",2015-03-19,"Mlieko",3
"2206",2015-03-19,"Mlieko",3
"2207",2015-03-19,"Chlieb",2
"2208",2015-03-19,"Chlieb",2
"2209",2015-03-19,"Chlieb",2
"2210",2015-03-20,"Mlieko",3
"2211",2015-03-20,"Tricko",10
"2212",2015-03-20,"Chlieb",2
"2213",2015-03-20,"Mlieko",3
"2214",2015-03-20,"Chlieb",2
"2215",2015-03-20,"Mlieko",3
"2216",2015-03-20,"Mlieko",3
"2217",2015-03-20,"Mlieko",3
"2218",2015-03-20,"Mlieko",3
"2219",2015-03-20,"Chlieb",2
"2220",2015-03-20,"Tablet",350
"2221",2015-03-20,"Mlieko",3
"2222",2015-03-20,"Chlieb",2
"2223",2015-03-20,"Chlieb",2
"2224",2015-03-20,"Mlieko",3
"2225",2015-03-20,"Mlieko",3
"2226",2015-03-20,"Chlieb",2
"2227",2015-03-20,"Mlieko",3
"2228",2015-03-20,"Mlieko",3
"2229",2015-03-20,"Mlieko",3
"2230",2015-03-20,"Mlieko",3
"2231",2015-03-20,"Mlieko",3
"2232",2015-03-20,"Mlieko",3
"2233",2015-03-20,"Chlieb",2
"2234",2015-03-20,"Mlieko",3
"2235",2015-03-20,"Mlieko",3
"2236",2015-03-20,"Mlieko",3
"2237",2015-03-20,"Chlieb",2
"2238",2015-03-20,"Mlieko",3
"2239",2015-03-20,"Mlieko",3
"2240",2015-03-20,"Mlieko",3
"2241",2015-03-20,"Chlieb",2
"2242",2015-03-20,"Mlieko",3
"2243",2015-03-21,"Chlieb",2
"2244",2015-03-21,"Mlieko",3
"2245",2015-03-21,"Mlieko",3
"2246",2015-03-21,"Chlieb",2
"2247",2015-03-21,"Mlieko",3
"2248",2015-03-21,"Chlieb",2
"2249",2015-03-21,"Chlieb",2
"2250",2015-03-21,"Chlieb",2
"2251",2015-03-21,"Chlieb",2
"2252",2015-03-21,"Sveter",25
"2253",2015-03-21,"Chlieb",2
"2254",2015-03-21,"Mlieko",3
"2255",2015-03-21,"Tablet",350
"2256",2015-03-21,"Chlieb",2
"2257",2015-03-21,"Mlieko",3
"2258",2015-03-21,"Mlieko",3
"2259",2015-03-21,"Chlieb",2
"2260",2015-03-21,"Mlieko",3
"2261",2015-03-21,"Mlieko",3
"2262",2015-03-21,"Chlieb",2
"2263",2015-03-21,"Mlieko",3
"2264",2015-03-21,"Chlieb",2
"2265",2015-03-21,"Chlieb",2
"2266",2015-03-21,"Chlieb",2
"2267",2015-03-21,"Mlieko",3
"2268",2015-03-21,"Chlieb",2
"2269",2015-03-21,"Chlieb",2
"2270",2015-03-21,"Mlieko",3
"2271",2015-03-21,"Sveter",25
"2272",2015-03-21,"Mlieko",3
"2273",2015-03-21,"Chlieb",2
"2274",2015-03-22,"Mlieko",3
"2275",2015-03-22,"Mlieko",3
"2276",2015-03-22,"Tricko",10
"2277",2015-03-22,"Mlieko",3
"2278",2015-03-22,"Mlieko",3
"2279",2015-03-22,"Mlieko",3
"2280",2015-03-22,"Tricko",10
"2281",2015-03-22,"Chlieb",2
"2282",2015-03-22,"Chlieb",2
"2283",2015-03-22,"Chlieb",2
"2284",2015-03-22,"Chlieb",2
"2285",2015-03-22,"Chlieb",2
"2286",2015-03-22,"Chlieb",2
"2287",2015-03-22,"Mlieko",3
"2288",2015-03-22,"Mlieko",3
"2289",2015-03-22,"Mobil",230
"2290",2015-03-22,"Chlieb",2
"2291",2015-03-22,"Chlieb",2
"2292",2015-03-22,"Chlieb",2
"2293",2015-03-22,"Mlieko",3
"2294",2015-03-22,"Mlieko",3
"2295",2015-03-22,"Chlieb",2
"2296",2015-03-22,"Chlieb",2
"2297",2015-03-22,"Chlieb",2
"2298",2015-03-22,"Chlieb",2
"2299",2015-03-22,"Chlieb",2
"2300",2015-03-22,"Mlieko",3
"2301",2015-03-22,"Mlieko",3
"2302",2015-03-22,"Tricko",10
"2303",2015-03-22,"Mobil",230
"2304",2015-03-22,"Chlieb",2
"2305",2015-03-22,"Mlieko",3
"2306",2015-03-22,"Chlieb",2
"2307",2015-03-23,"Mlieko",3
"2308",2015-03-23,"Chlieb",2
"2309",2015-03-23,"Chlieb",2
"2310",2015-03-23,"Mlieko",3
"2311",2015-03-23,"Mlieko",3
"2312",2015-03-23,"Sveter",25
"2313",2015-03-23,"Chlieb",2
"2314",2015-03-23,"Mlieko",3
"2315",2015-03-23,"Sveter",25
"2316",2015-03-23,"Mlieko",3
"2317",2015-03-23,"Chlieb",2
"2318",2015-03-23,"Chlieb",2
"2319",2015-03-23,"Chlieb",2
"2320",2015-03-23,"Mlieko",3
"2321",2015-03-23,"Sveter",25
"2322",2015-03-23,"Chlieb",2
"2323",2015-03-23,"Mlieko",3
"2324",2015-03-23,"Mlieko",3
"2325",2015-03-23,"Mlieko",3
"2326",2015-03-23,"Sveter",25
"2327",2015-03-23,"Chlieb",2
"2328",2015-03-23,"Mlieko",3
"2329",2015-03-23,"Mlieko",3
"2330",2015-03-23,"Chlieb",2
"2331",2015-03-23,"Chlieb",2
"2332",2015-03-23,"Chlieb",2
"2333",2015-03-23,"Chlieb",2
"2334",2015-03-23,"Mlieko",3
"2335",2015-03-23,"Mlieko",3
"2336",2015-03-23,"Tricko",10
"2337",2015-03-23,"Chlieb",2
"2338",2015-03-23,"Chlieb",2
"2339",2015-03-23,"Chlieb",2
"2340",2015-03-23,"Mlieko",3
"2341",2015-03-23,"Mlieko",3
"2342",2015-03-23,"Mlieko",3
"2343",2015-03-23,"Mlieko",3
"2344",2015-03-23,"Mobil",230
"2345",2015-03-24,"Sveter",25
"2346",2015-03-24,"Chlieb",2
"2347",2015-03-24,"Tricko",10
"2348",2015-03-24,"Mlieko",3
"2349",2015-03-24,"Chlieb",2
"2350",2015-03-24,"Chlieb",2
"2351",2015-03-24,"Mlieko",3
"2352",2015-03-24,"Tricko",10
"2353",2015-03-24,"Tricko",10
"2354",2015-03-24,"Chlieb",2
"2355",2015-03-24,"Mlieko",3
"2356",2015-03-24,"Chlieb",2
"2357",2015-03-24,"Mlieko",3
"2358",2015-03-24,"Chlieb",2
"2359",2015-03-24,"Mlieko",3
"2360",2015-03-24,"Mlieko",3
"2361",2015-03-24,"Chlieb",2
"2362",2015-03-24,"Sveter",25
"2363",2015-03-24,"Mlieko",3
"2364",2015-03-24,"Mlieko",3
"2365",2015-03-24,"Chlieb",2
"2366",2015-03-24,"Chlieb",2
"2367",2015-03-24,"Mlieko",3
"2368",2015-03-24,"Mlieko",3
"2369",2015-03-24,"Chlieb",2
"2370",2015-03-24,"Chlieb",2
"2371",2015-03-25,"Tablet",350
"2372",2015-03-25,"Chlieb",2
"2373",2015-03-25,"Chlieb",2
"2374",2015-03-25,"Mlieko",3
"2375",2015-03-25,"Chlieb",2
"2376",2015-03-25,"Chlieb",2
"2377",2015-03-25,"Mlieko",3
"2378",2015-03-25,"Chlieb",2
"2379",2015-03-25,"Mlieko",3
"2380",2015-03-25,"Chlieb",2
"2381",2015-03-25,"Chlieb",2
"2382",2015-03-25,"Chlieb",2
"2383",2015-03-25,"Chlieb",2
"2384",2015-03-25,"Mlieko",3
"2385",2015-03-25,"Mlieko",3
"2386",2015-03-25,"Chlieb",2
"2387",2015-03-25,"Mlieko",3
"2388",2015-03-25,"Tricko",10
"2389",2015-03-25,"Mlieko",3
"2390",2015-03-25,"Chlieb",2
"2391",2015-03-25,"Mlieko",3
"2392",2015-03-25,"Chlieb",2
"2393",2015-03-25,"Chlieb",2
"2394",2015-03-25,"Chlieb",2
"2395",2015-03-25,"Chlieb",2
"2396",2015-03-25,"Tricko",10
"2397",2015-03-26,"Tricko",10
"2398",2015-03-26,"Mlieko",3
"2399",2015-03-26,"Mlieko",3
"2400",2015-03-26,"Chlieb",2
"2401",2015-03-26,"Mlieko",3
"2402",2015-03-26,"Chlieb",2
"2403",2015-03-26,"Sveter",25
"2404",2015-03-26,"Chlieb",2
"2405",2015-03-26,"Mlieko",3
"2406",2015-03-26,"Tricko",10
"2407",2015-03-26,"Mlieko",3
"2408",2015-03-26,"Laptop",540
"2409",2015-03-26,"Sveter",25
"2410",2015-03-26,"Chlieb",2
"2411",2015-03-26,"Mlieko",3
"2412",2015-03-26,"Chlieb",2
"2413",2015-03-26,"Mlieko",3
"2414",2015-03-26,"Mlieko",3
"2415",2015-03-26,"Mlieko",3
"2416",2015-03-26,"Chlieb",2
"2417",2015-03-26,"Mlieko",3
"2418",2015-03-26,"Chlieb",2
"2419",2015-03-26,"Mlieko",3
"2420",2015-03-27,"Chlieb",2
"2421",2015-03-27,"Chlieb",2
"2422",2015-03-27,"Chlieb",2
"2423",2015-03-27,"Mlieko",3
"2424",2015-03-27,"Chlieb",2
"2425",2015-03-27,"Chlieb",2
"2426",2015-03-27,"Mlieko",3
"2427",2015-03-27,"Mlieko",3
"2428",2015-03-27,"Mlieko",3
"2429",2015-03-27,"Chlieb",2
"2430",2015-03-27,"Chlieb",2
"2431",2015-03-27,"Mlieko",3
"2432",2015-03-27,"Chlieb",2
"2433",2015-03-27,"Mlieko",3
